word,color,zgodny,correctANS,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText.started,instrText.stopped,key_resp.keys,key_resp.rt,key_resp.star
czerwony,green,0,x,,,,,7,9,79,1,,,,,,,,,,,,,196.49865079997107,None,x,3.210894100018777,196.49865079997107,None,195.99864000000525,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,8,0,80,8,,,,,,,,,,,,,200.2314500999637,None,n,1.9655108000151813,200.2314500999637,None,199.73169219994452,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,8,1,81,0,,,,,,,,,,,,,202.71417449996807,None,m,0.9417548000346869,202.71417449996807,None,202.21368950000033,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,8,2,82,4,,,,,,,,,,,,,204.18088879995048,None,n,1.3898941999068484,204.18088879995048,None,203.68249120004475,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,8,3,83,2,,,,,,,,,,,,,206.09729079995304,None,n,1.1816391999600455,206.09729079995304,None,205.60015309997834,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,8,4,84,5,,,,,,,,,,,,,207.7971368000144,None,n,0.5118081000400707,207.7971368000144,None,207.2970361999469,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,8,5,85,3,,,,,,,,,,,,,208.83050000004005,None,n,0.2880143999354914,208.83050000004005,None,208.3308807000285,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,8,6,86,7,,,,,,,,,,,,,209.64662539993878,None,n,0.07635989994741976,209.64662539993878,None,209.14694450004026,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,8,7,87,1,,,,,,,,,,,,,210.247053100029,None,n,0.1804631999693811,210.247053100029,None,209.74665720004123,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,8,8,88,6,,,,,,,,,,,,,210.9633540000068,None,n,0.02633110003080219,210.9633540000068,None,210.46444440004416,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
